driver_id,driver_profile,window_id,exposure_km,speeding_ratio,hard_braking_count,harsh_acceleration_count,night_event_ratio,bad_weather_event_ratio,phone_usage_count,hard_braking_count_per_100km,harsh_acceleration_count_per_100km,claim_count
D011,urban_driver,13,1.5129467874862406,0.13259643690087378,1,0,0.16389102195200825,0.17739445678438703,0,66.09617788749192,0.0,0
D011,urban_driver,14,0.8325859245191485,0.29915097586303147,4,1,0.22023416594107548,0.0890443683463511,1,480.4308939416865,120.10772348542163,6
D011,urban_driver,15,1.0542474316036392,0.3551878136072124,2,2,0.1607410893182099,0.1930367986430239,1,189.70878562708523,189.70878562708523,0
D011,urban_driver,16,1.6565382841530663,0.1881351524752239,0,1,0.17059572824236877,0.17572036877263358,0,0.0,60.36685113566615,0
D011,urban_driver,17,1.8647386178316776,0.2000174895680222,2,0,0.14603705245291937,0.02334474988449057,0,107.25363763451226,0.0,0
D011,urban_driver,18,1.15829343020446,0.07744580862002184,1,1,0.29253003334699573,0.2221275509415409,0,86.33390934657047,86.33390934657047,0
D011,urban_driver,19,1.4463363138036738,0.2420448293498001,1,0,0.12280795444870928,0.0797407260786078,0,69.14021244271548,0.0,0
D012,urban_driver,0,1.4598417620785882,0.22079512565618925,0,1,0.07079181601694401,0.24944106882833286,1,0.0,68.50057492369277,0
D012,urban_driver,1,1.406461822813996,0.4509374955660083,1,0,0.14952518858469296,0.14060400286987984,1,71.10040128918946,0.0,0
D012,urban_driver,2,1.7602206708509758,0.13791707006760243,1,3,0.13081450441069548,0.1801623052598943,0,56.811058781428336,170.43317634428502,1
D012,urban_driver,3,0.9699277550170442,0.20014992689181202,0,0,0.22514899174093184,0.35434203602549236,1,0.0,0.0,0
D012,urban_driver,4,2.202694923090151,0.23974534145671636,1,2,0.27958624417176176,0.18225940246096478,0,45.39893334829611,90.79786669659222,0
D012,urban_driver,5,1.9503952758726482,0.12548001529962735,2,0,0.15523174316583668,0.1283187248639071,0,102.54331646210318,0.0,0
D012,urban_driver,6,1.2897135685458774,0.3607112138242831,3,2,0.1267785127019586,0.10545003009362197,0,232.60978818594828,155.0731921239655,0
D012,urban_driver,7,1.0159962800537703,0.2532058834074853,2,1,0.1572845992939883,0.11184020871884237,0,196.8511144444498,98.4255572222249,0
D012,urban_driver,8,1.8731654768677382,0.2945898098956507,2,0,0.27771725606673425,0.3761650925157011,0,106.7711328603147,0.0,0
D012,urban_driver,9,0.6858846509757605,0.24163076481347728,0,1,0.14728267214135662,0.17708428925173375,0,0.0,145.79711013759666,0
D012,urban_driver,10,1.9490666146269682,0.18096923833642312,1,0,0.061529263602735064,0.14123543083066378,0,51.30660966102434,0.0,0
D012,urban_driver,11,1.95874955728324,0.07738696959646073,0,1,0.43882908657241276,0.37906928836044645,0,0.0,51.05297899272977,0
D012,urban_driver,12,1.3485587574839957,0.3185644957827932,0,1,0.09243752428172061,0.15779957957283644,0,0.0,74.15323911178321,0
D012,urban_driver,13,0.7917949370212964,0.17015715106374596,1,0,0.06788247288472393,0.27697021625376067,0,126.29532638361687,0.0,0
D012,urban_driver,14,1.8041062537237251,0.13415936644501755,0,1,0.21219220254983093,0.08831575901390439,0,0.0,55.42910778874428,0
D012,urban_driver,15,1.7211193357179506,0.09239617914545573,1,0,0.049221446430710296,0.24163321266956556,1,58.10172364270478,0.0,0
D012,urban_driver,16,1.8871670828374758,0.4069193006541741,0,1,0.0804401433001128,0.17691116139186486,0,0.0,52.98947873213411,1
D012,urban_driver,17,1.4955547593007308,0.18803739460079297,1,1,0.07020313594470518,0.28981862023332655,0,66.86482014657659,66.86482014657659,0
D012,urban_driver,18,1.7000074387472237,0.1819056265287735,2,0,0.01731767297265499,0.13222167633822923,1,117.6465440335866,0.0,0
D012,urban_driver,19,1.5845181318348596,0.09661770834865697,2,0,0.2913682128519364,0.29744251750080464,0,126.22133882961728,0.0,0
D013,average,0,1.600071887970865,0.13758213622591575,1,1,0.20525649126941137,0.2493991538255023,0,62.497192002301375,62.497192002301375,0
D013,average,1,1.7922580812274929,0.308954950145749,0,0,0.1862463846431567,0.2891128815286451,0,0.0,0.0,0
D013,average,2,1.2415043141434623,0.14061328982724924,0,1,0.08130244804530652,0.38076754873249447,0,0.0,80.54744462889114,0
D013,average,3,1.6990833182796472,0.11514137780394204,2,0,0.06122634667681657,0.23104709210672586,0,117.71053123074837,0.0,0
D013,average,4,1.2210712063079403,0.23237530086747626,1,0,0.29637554570037966,0.16615491551699688,0,81.89530592762266,0.0,0
D013,average,5,2.111625630279645,0.286892300797633,1,0,0.1656792911857967,0.08592853837599278,2,47.35687925267173,0.0,0
D013,average,6,0.9930777684599825,0.13835147849542875,1,1,0.5275923849714219,0.36163340233537367,0,100.6970482836155,100.6970482836155,0
D013,average,7,1.371918385782395,0.11649942493313756,2,1,0.09468786855291682,0.20673407083626893,0,145.7812666355816,72.8906333177908,0
D013,average,8,1.7034183912356349,0.263709310414034,1,2,0.24444045153066923,0.06366298243974049,0,58.7054833472013,117.4109666944026,0
D013,average,9,1.9860459919365456,0.18582827810269775,1,0,0.03265859212818482,0.13040086389211963,0,50.351301231696254,0.0,0
D013,average,10,1.6030913669373705,0.07956717962507631,0,1,0.08649945565271958,0.16135785322249893,0,0.0,62.379476343288665,0
D013,average,11,1.7423426870517473,0.3674807360590909,0,1,0.3192194469409554,0.21736457610669915,0,0.0,57.393990713280395,0
D013,average,12,2.1915336399282044,0.0811660808982005,0,0,0.12578748767899162,0.45973499150205865,0,0.0,0.0,0
D013,average,13,0.9078017712085391,0.2713442732386603,0,0,0.17690583827234474,0.01709425894489042,0,0.0,0.0,0
D013,average,14,1.5982356508298647,0.045269398390617145,2,1,0.1008341794714804,0.1759909381466552,0,125.13799194515052,62.56899597257526,0
D013,average,15,1.1153667330260477,0.11769114372794122,1,1,0.16376765942918398,0.046127692315140655,0,89.65660982975064,89.65660982975064,0
D013,average,16,2.6323511327373548,0.2126822901217213,2,1,0.04709953977327155,0.15207646078443957,0,75.9777058283338,37.9888529141669,0
D013,average,17,1.151661425506536,0.0800549506214648,1,2,0.22356869952007946,0.11511244096939019,0,86.83107533624036,173.66215067248072,0
D013,average,18,1.382694771337377,0.226945014722851,0,0,0.18478377294225912,0.15549534265387752,0,0.0,0.0,0
D013,average,19,1.8836384932780856,0.05676960756906913,1,0,0.2661736884170711,0.40973961720796,0,53.088743066601154,0.0,0
D014,aggressive,0,1.5585627256953771,0.7883538614374163,2,4,0.373943653992803,0.18538073449862424,0,128.32335632225957,256.64671264451914,3
D014,aggressive,1,0.8862620555198415,0.29032006797105375,3,0,0.4983891446192513,0.11257092949392182,0,338.5003319633644,0.0,1
D014,aggressive,2,1.2645907515364834,0.38320979281406764,3,3,0.14370547433721967,0.3412928000302788,0,237.23089832461503,237.23089832461503,1
D014,aggressive,3,1.5018541781337371,0.5417321412432242,3,6,0.21756240084896503,0.16331502211166965,0,199.7530814694618,399.5061629389236,5
D014,aggressive,4,1.310830132304143,0.5020779256514214,3,3,0.46178999066405657,0.1067838588632191,0,228.8626059218427,228.8626059218427,4
D014,aggressive,5,1.4868219073691231,0.7031618352936606,5,3,0.08107663334913735,0.14344331677559058,0,336.287754116249,201.7726524697494,4
D014,aggressive,6,2.363417861768147,0.43136555517516373,4,4,0.09779888513331242,0.19280988674887506,0,169.24641489370288,169.24641489370288,6
D014,aggressive,7,1.5683497596824654,0.5469346995814686,6,4,0.2879976948583965,0.4963583072024164,2,382.56772527671285,255.04515018447523,4
D014,aggressive,8,2.025761633210514,0.44610167908743187,4,0,0.1575382572531122,0.24687587793369029,1,197.45659777654237,0.0,0
D014,aggressive,9,1.30465936785628,0.4402329505476403,2,0,0.2672983175112516,0.1468136673291014,0,153.29671861293977,0.0,0
D014,aggressive,10,1.5726208769407752,0.4540431285062222,5,1,0.5050371041269646,0.05665626571204387,1,317.94058398401256,63.58811679680251,2
D014,aggressive,11,1.8078772902177305,0.5559884355212764,2,3,0.1511024132399115,0.053484170938637984,0,110.62697732981266,165.94046599471898,0
D014,aggressive,12,1.0852559301958677,0.45036833834083395,3,2,0.13969721088643836,0.22590296616848704,0,276.4324908557337,184.2883272371558,0
D014,aggressive,13,0.9601416285151851,0.3918552831344164,0,1,0.10717802795185312,0.21533466735071574,0,0.0,104.15130125609218,0
D014,aggressive,14,1.9553430981187505,0.6223753697925796,2,8,0.37601939584291777,0.10188746214617522,0,102.28383969668617,409.1353587867447,2
D014,aggressive,15,1.5633701882940458,0.2935645629786727,0,1,0.18169790565772792,0.1600408739467637,2,0.0,63.96437692669596,0
D014,aggressive,16,1.682125573439333,0.51012523823439,2,3,0.15330751701816533,0.2642486032359088,3,118.89718767610968,178.34578151416454,1
D014,aggressive,17,1.4656823361161921,0.360629539679967,2,2,0.13622584933965262,0.28121811467140034,0,136.4552161623001,136.4552161623001,2
D014,aggressive,18,1.0965709215036104,0.19241060174585295,1,0,0.2072218751340958,0.06698149010367847,1,91.19337202821383,0.0,0
D014,aggressive,19,1.5688072448144448,0.21525032487090254,3,4,0.13635398959841288,0.12686068754934768,0,191.2280817108818,254.97077561450908,1
D015,average,0,1.714404745609723,0.23665586917015924,1,1,0.05150041446781714,0.055109094380945294,0,58.329283243109145,58.329283243109145,1
D015,average,1,1.317081366407748,0.0104036633789129,0,1,0.0680331399203162,0.2593554353721519,0,0.0,75.92545346894046,0
D015,average,2,0.4728512122366639,0.2790628486801722,0,2,0.156140448866364,0.17611092725830776,0,0.0,422.9660299567958,0
D015,average,3,1.1561086604837583,0.1499258588063189,0,0,0.14457991866959907,0.40568985293828613,1,0.0,0.0,0
D015,average,4,2.48384404025849,0.21430917459823126,1,1,0.25779543951435,0.1597348973451541,0,40.26017671769487,40.26017671769487,0
D015,average,5,1.8945985828704663,0.1601658493300367,2,0,0.057070210429683174,0.23991008439524705,1,105.56325852254372,0.0,1
D015,average,6,2.850587548676231,0.2315828777364454,0,0,0.014687093079148625,0.1689914673323132,0,0.0,0.0,0
D015,average,7,1.2944510012566157,0.14265704207167915,2,2,0.05321609494233022,0.08511864543041435,0,154.50565514325822,154.50565514325822,0
D015,average,8,1.1507008507265457,0.11436025236221731,2,0,0.348703528896836,0.2575745025596856,0,173.8071192645084,0.0,0
D015,average,9,1.6888143888083926,0.27731870745310194,0,0,0.1033321090388731,0.3193433061338794,0,0.0,0.0,0
D015,average,10,1.2315693844929896,0.29846141045587055,0,0,0.09124554641286478,0.04880865536585905,0,0.0,0.0,0
D015,average,11,1.4848134546674057,0.17282343122651944,3,0,0.011956091591726972,0.2100265407479624,1,202.04558293634216,0.0,0
D015,average,12,1.6927328416856025,0.18775482575637986,1,1,0.3478343787030009,0.09134870288080295,0,59.07606772751053,59.07606772751053,0
D015,average,13,1.7033039066849263,0.1962990504988316,1,0,0.15594719539855412,0.41144068346499185,0,58.70942913213067,0.0,0
D015,average,14,0.75242568239136,0.23920968903316495,2,0,0.1372096489413628,0.1043704562846624,0,265.8069822448907,0.0,0
D015,average,15,1.3677480247461427,0.2939623521070894,0,2,0.05497106929373929,0.17337043512659753,1,0.0,146.2257640892009,0
D015,average,16,1.2750837229662428,0.4133929878056069,1,0,0.1265080066087789,0.10145406605852772,0,78.42622268549455,0.0,0
D015,average,17,0.9452679405759075,0.14926402907662928,1,0,0.034276923940070946,0.20217182344427675,0,105.79011062098931,0.0,0
D015,average,18,1.2622488460054315,0.26133211801317613,0,1,0.22752809617058117,0.06084109532521286,0,0.0,79.22368106452576,0
D015,average,19,1.6302174954834932,0.14476979420943145,2,1,0.0039988531270092045,0.3768570710716744,0,122.68301656318785,61.341508281593924,0
D016,night_driver,0,1.4676018661126962,0.15386975577682802,1,0,0.5391555566808667,0.07481486128481217,0,68.13837070463433,0.0,0
D016,night_driver,1,1.4237709036449828,0.23628625555972538,2,1,0.6698556696334886,0.34070006480047604,0,140.47203766278818,70.23601883139409,0
D016,night_driver,2,1.7963442783245225,0.25729232905117383,2,0,0.45161003613560297,0.2840361591020288,0,111.3372321849924,0.0,0
D016,night_driver,3,1.0673426944850986,0.29756261680727436,2,0,0.6611214901681417,0.6075205379766065,0,187.38124225086196,0.0,0
D016,night_driver,4,1.5545063323639003,0.27389497941160185,2,2,0.7361722842817524,0.2727040334692592,0,128.65820861331895,128.65820861331895,1
D016,night_driver,5,1.5325233172240875,0.1335069696486921,0,4,0.502836159207823,0.10388239589045722,1,0.0,261.0074479809768,0
D016,night_driver,6,3.160722715442553,0.16764229044216214,1,0,0.6666503174629977,0.22415045150053886,0,31.63833369862638,0.0,0
D016,night_driver,7,1.2653866103290279,0.4583624120636744,1,1,0.4203069422223717,0.19611113679357337,0,79.02723103257576,79.02723103257576,0
D016,night_driver,8,1.0529946052954815,0.07102972806763591,1,1,0.3340425177024305,0.2555760308501745,0,94.96724816737208,94.96724816737208,0
D016,night_driver,9,1.4301870184303227,0.05335153270590052,1,4,0.24183608186799121,0.07093010905176136,0,69.9209255232601,279.6837020930404,0
D016,night_driver,10,1.1022721170543914,0.27075740027646733,1,0,0.5826526881169509,0.1887256592952371,0,90.72169970808172,0.0,0
D016,night_driver,11,1.9782193368305985,0.13538887691895155,2,0,0.7492099901883569,0.4432574746444067,1,101.10102367133351,0.0,0
D016,night_driver,12,0.9476284841400962,0.31924129850205146,0,2,0.6655450964343083,0.1746270871586323,3,0.0,211.05317468531504,0
D016,night_driver,13,2.2706496014993034,0.23639833090795162,1,1,0.3023313026685106,0.17299989930622053,0,44.040260520148195,44.040260520148195,0
D016,night_driver,14,0.8219296720814255,0.2403467963893845,2,1,0.4931266417106657,0.23352286676093448,0,243.32982102170263,121.66491051085131,1
D016,night_driver,15,1.1848266012103046,0.2458182154792403,2,2,0.691453562282954,0.35164708189205646,0,168.80107164685475,168.80107164685475,1
D016,night_driver,16,0.7686840381130509,0.21720827118518485,0,1,0.5888644779156942,0.7063760443599618,0,0.0,130.09246327721058,0
D016,night_driver,17,1.6111756123744005,0.18520709129315857,0,1,0.7562472910390814,0.30635394806750527,0,0.0,62.06648066912416,0
D016,night_driver,18,2.029143228392998,0.36512192886032385,1,1,0.6439815856192971,0.15014106069591654,0,49.28188340810031,49.28188340810031,0
D016,night_driver,19,2.8576432108564296,0.11695775261867171,0,1,0.7987940950056942,0.3624673213746643,1,0.0,34.99387174021288,0
D017,average,0,1.4922897381102427,0.15850622447288895,0,0,0.038609494858172666,0.23770160310483837,1,0.0,0.0,0
D017,average,1,2.1544574900822724,0.05790489495138347,1,1,0.0580094930633908,0.1165328835625553,0,46.415397129131236,46.415397129131236,0
D017,average,2,1.872060377448042,0.2992078591373561,0,0,0.2536592794141192,0.294776746377486,0,0.0,0.0,0
D017,average,3,1.535167194187337,0.2767770654921604,1,0,0.21411023820606204,0.44309632878804184,0,65.13948472754882,0.0,0
D017,average,4,1.7292249179172745,0.24791998194396503,1,1,0.17893073615645436,0.12857222442073546,1,57.829377175782724,57.829377175782724,0
D017,average,5,0.8941713398749744,0.41249984804269824,2,1,0.12844639455724632,0.21474880639774155,0,223.67077883301937,111.83538941650968,0
D017,average,6,1.685348537656719,0.2308717174223317,1,0,0.0393238218294245,0.21495462718311176,0,59.33490774498097,0.0,0
D017,average,7,2.2412495453199512,0.17538971040992254,0,0,0.2491087392318915,0.04305787263202713,2,0.0,0.0,0
D017,average,8,1.3986792157194787,0.09158377277890849,0,1,0.12413139953944301,0.13927220451550998,0,0.0,71.49602201571297,0
D017,average,9,1.215713276900395,0.3499450461928618,1,0,0.11865293433650796,0.2586915815593451,1,82.25623746987598,0.0,0
D017,average,10,2.2597768250249715,0.0244409233521438,0,2,0.12930378947016086,0.2873902984736177,0,0.0,88.50431502136938,0
D017,average,11,1.1008195711626263,0.29461082238461733,0,2,0.08083695146170747,0.12468081514276574,0,0.0,181.68281636632858,0
D017,average,12,1.629324260055941,0.16441225204183776,1,2,0.23942858826363328,0.09555275994714729,0,61.375137197408826,122.75027439481765,0
D017,average,13,3.2085191978921617,0.39969055873703035,0,1,0.11674989815227252,0.1496985858250492,0,0.0,31.16702560660851,0
D017,average,14,1.6924416639616213,0.2661237232716908,0,1,0.10598389808759126,0.029540915915281716,0,0.0,59.08623152535889,0
D017,average,15,1.6324336259817362,0.042574001361109955,0,0,0.25557360935168894,0.37945279466609977,0,0.0,0.0,0
D017,average,16,1.2503772474172024,0.12445817108162682,2,0,0.01720512744566072,0.2782497684728043,0,159.95172689932014,0.0,0
D017,average,17,2.100678928094541,0.1885076269312381,0,1,0.22412850786108282,0.2731788696222509,0,0.0,47.603657399803986,0
D017,average,18,1.8854204824205438,0.1612237201422074,2,0,0.15212733591235497,0.12008986502598262,1,106.0771333847162,0.0,0
D017,average,19,1.9260115844293488,0.07622081064101939,2,1,0.06294177272380858,0.11092852244301868,0,103.84153533492754,51.92076766746377,0
D018,average,0,1.3725833885201748,0.06302932833942515,2,0,0.04757880570557993,0.2915066865500018,0,145.71063708968987,0.0,0
D018,average,1,1.943985660311271,0.11181730008786997,1,0,0.006225194462461083,0.33693278011345057,0,51.44070866448058,0.0,0
D018,average,2,0.84915075600467,0.07663387770311621,2,1,0.03772920838517409,0.2642862512228298,0,235.52943760071275,117.76471880035638,0
D018,average,3,0.8853028604182647,0.21244782341974194,0,0,0.21208803387823025,0.26660429644311934,0,0.0,0.0,0
D018,average,4,0.8639325826384467,0.10160275584241005,0,0,0.19486865929588712,0.6086304210521508,0,0.0,0.0,0
D018,average,5,2.6244481637643537,0.15029186406943063,2,1,0.12905636341105028,0.15520923069509437,0,76.20649657379089,38.10324828689544,0
D018,average,6,2.3005588404010826,0.3226464013565845,1,1,0.14814020568726027,0.15975230085548764,1,43.467699344984304,43.467699344984304,0
D018,average,7,1.672682738845695,0.06987180950032708,1,0,0.2652191472746149,0.3176429556255416,0,59.78420036127664,0.0,0
D018,average,8,2.8171641020651363,0.0724111888766528,2,2,0.08287829688121874,0.22083602168848263,0,70.99337942485813,70.99337942485813,0
D018,average,9,1.4746241403512823,0.04429778962557565,2,0,0.22022893896092482,0.13803006004709498,0,135.6277810238183,0.0,0
D018,average,10,1.3719665976684117,0.25524999952472416,1,0,0.09417754748973521,0.27042196167024146,1,72.88807188888198,0.0,0
D018,average,11,1.5186976246587465,0.11077983248183566,1,1,0.07856035918654092,0.20539697542524818,0,65.84589214885362,65.84589214885362,0
D018,average,12,1.8719195217487075,0.18748405020234815,1,0,0.35746101416319803,0.14677768237734062,0,53.421100019610954,0.0,0
D018,average,13,1.9310249694810497,0.2774245922999698,0,1,0.14242635377512453,0.12406588944060816,0,0.0,51.785969410263164,0
D018,average,14,1.7985356331011104,0.08299373616770929,0,1,0.21530889410330573,0.4377274744573641,0,0.0,55.60078886375791,0
D018,average,15,1.8111708797671549,0.13730288670078225,2,0,0.23442831151830196,0.3190871550295805,0,110.4258036799444,0.0,0
D018,average,16,1.9065898619661668,0.25811302350885645,0,0,0.1576323287160213,0.15904609951400894,0,0.0,0.0,0
D018,average,17,1.3392095927391001,0.239321408062589,0,1,0.27103335376284826,0.2313157140936278,0,0.0,74.67091076869372,0
D018,average,18,1.7020661516208488,0.02519944999546242,1,1,0.04483272711248203,0.3129474286674879,0,58.75212306218045,58.75212306218045,0
D018,average,19,1.0731331069919083,0.06551556657104605,0,1,0.07641658249437759,0.42953543617606654,0,0.0,93.18508519442595,0
D019,safe,0,1.78255923746925,0.08910924568475373,0,1,0.13545522198331808,0.17223195341775552,0,0.0,56.099117436328704,0
D019,safe,1,1.8507920487754566,0.03505339399818268,0,0,0.002794564154575289,0.3240036017749552,0,0.0,0.0,0
D019,safe,2,2.0798456602944193,0.03427937958798222,1,0,0.08931636232687387,0.2996222707345303,0,48.08049073499241,0.0,0
D019,safe,3,1.6416348085215786,0.03882461259615063,1,1,0.10249925650101767,0.19561992324519006,0,60.91488769664788,60.91488769664788,0
D019,safe,4,1.1675562282386935,0.01564704732454916,1,1,0.11810362695921323,0.0399845477069081,1,85.64897996463442,85.64897996463442,0
D019,safe,5,2.828521828001945,0.29907833109572923,0,0,0.014594387187146413,0.09272903384749671,0,0.0,0.0,0
D019,safe,6,1.5541560797779146,0.016724406724818293,0,1,0.03345383507137842,0.25775178507489005,0,0.0,64.34360184357402,0
D019,safe,7,1.3440004868258608,0.17783615092220986,0,1,0.00020129758493162667,0.18767110397091646,0,0.0,74.40473495375808,0
D019,safe,8,1.9930654659657365,0.08833918991910503,0,0,0.0019360183077970483,0.162342810877188,0,0.0,0.0,0
D019,safe,9,1.4530718151950088,0.07381832144116067,0,0,0.020925556924839762,0.3555464784453996,0,0.0,0.0,0
D019,safe,10,1.5275990180955212,0.009604496039449286,0,2,0.029455009412026834,0.1646660225677872,0,0.0,130.92440989477902,0
D019,safe,11,1.1525846040587762,0.13057672137889664,0,0,0.273589246351826,0.15684157615438032,0,0.0,0.0,0
D019,safe,12,0.7503416588682863,0.09659917123255794,0,0,0.057823009503791524,0.4437645773789562,0,0.0,0.0,0
D019,safe,13,1.3632935509465594,0.03475470125842918,0,1,0.14444770881383728,0.20204166237649018,0,0.0,73.35177367381236,0
D019,safe,14,2.089017963245223,0.01626992041171845,0,0,0.02262328799643883,0.46389475818620385,0,0.0,0.0,0
D019,safe,15,2.094531311340682,0.21024410618690872,0,1,0.0036303932840028833,0.3836352491367391,0,0.0,47.743377937850596,0
D019,safe,16,1.817938921240671,0.06324164962393959,0,0,0.03099469924823631,0.26454726648914756,0,0.0,0.0,0
D019,safe,17,1.3274026026782324,0.04902124449686114,0,0,0.08778562538201963,0.29848555243610003,0,0.0,0.0,0
D019,safe,18,1.698650784146449,0.1649833859586309,0,0,0.08248647207014159,0.2079037826156391,0,0.0,0.0,0
D019,safe,19,1.0308661440182498,0.09048036782257127,1,2,0.07056713860239851,0.14881871317187897,0,97.00580485668725,194.0116097133745,0
D020,safe,0,1.7392513831805563,0.014463404782798174,0,1,0.022991947474422368,0.28685637697500405,0,0.0,57.4960014216753,0
D020,safe,1,1.4804038177462915,0.11535527993070091,0,0,0.2742487922488425,0.17608079329001042,0,0.0,0.0,0
D020,safe,2,1.5669425685162655,0.195113312509828,1,0,0.13233968261548157,0.1033480864577966,0,63.818548304989754,0.0,0
D020,safe,3,0.8341622023032542,0.15148149094904317,0,0,0.17026690743983944,0.05611213761667316,0,0.0,0.0,0
D020,safe,4,2.4184493956963107,0.024616555855720836,0,0,0.13371140291555597,0.18297670036344743,0,0.0,0.0,0
D020,safe,5,1.6010436110836537,0.08270365617589381,0,0,0.07616869826516602,0.2806101564780881,0,0.0,0.0,0
D020,safe,6,2.176110244918231,0.045559743952135016,1,0,0.21405173092546165,0.5088708894640867,0,45.953554160927894,0.0,0
D020,safe,7,1.8788700080998602,0.009587023319292086,0,1,0.018694220025594184,0.40969758672714573,0,0.0,53.22347984102001,0
D020,safe,8,1.532559098695037,0.009786215010511379,0,2,0.09257551351488288,0.09581470908283776,0,0.0,130.50067705075682,0
D020,safe,9,1.8935015940965074,0.10147369776349559,0,0,0.16523816723820015,0.48321713842531017,0,0.0,0.0,0
D020,safe,10,1.3776350161095032,0.12134738413928317,0,1,0.016890457673442293,0.12200968862347236,1,0.0,72.58816655401517,0
D020,safe,11,2.044252211551809,0.02288106736065944,1,0,0.004454688101155582,0.09641206058249586,0,48.91764305544723,0.0,0
D020,safe,12,1.252770397688226,0.055266615550260065,0,1,0.010578877817190387,0.2701502790105261,0,0.0,79.82308664423499,0
D020,safe,13,2.700744114365527,0.014207716137978266,0,0,0.04514364741245814,0.2854305949658671,1,0.0,0.0,0
D020,safe,14,2.1507902318709964,0.022013872386480296,0,0,0.10139805944557435,0.39838017275158316,0,0.0,0.0,0
D020,safe,15,0.9810879363347693,0.15056602893857726,0,0,0.04131421491035532,0.14769607934574971,0,0.0,0.0,0
D020,safe,16,1.3717656638798603,0.19334303212944287,0,0,0.06732908269781217,0.11930882874196924,0,0.0,0.0,0
D020,safe,17,2.631432016939588,0.06269618337422672,0,0,0.019320428491368082,0.09891082519537554,0,0.0,0.0,0
D020,safe,18,1.575964503462922,0.023407319124081116,1,1,0.055034646293072455,0.07572757856727169,0,63.45320581793974,63.45320581793974,0
D020,safe,19,1.6927811967324367,0.0487961195213937,1,0,0.027140138581488362,0.2158979621632559,0,59.074380193393736,0.0,0
D021,average,0,0.8246223505120007,0.3175008734601562,0,2,0.0667877410160473,0.14268964961863023,0,0.0,242.5352646284954,0
D021,average,1,2.640460431600572,0.1195833468340183,0,3,0.08817132468640643,0.2176814087376954,0,0.0,113.61654823895562,0
D021,average,2,1.8934331707633663,0.0810758066276216,2,1,0.1146000776368611,0.22917842748255335,1,105.62823293064363,52.81411646532182,0
D021,average,3,1.16893702975336,0.13366979450468625,1,1,0.23751155401649512,0.15021939712467508,0,85.54780749917686,85.54780749917686,0
D021,average,4,2.6954762014201075,0.3586193930969704,0,0,0.29709041815563525,0.34412830659392085,0,0.0,0.0,0
D021,average,5,2.3268150185059815,0.1617562451045152,1,0,0.2588260757294856,0.2078551816023764,1,42.97720240099221,0.0,0
D021,average,6,1.864489357317973,0.22567896024992035,0,1,0.062223809514827116,0.09178024023291845,0,0.0,53.633988098407706,0
D021,average,7,0.8134495827398871,0.2714788294300648,0,0,0.25744944504650136,0.4397040662884895,0,0.0,0.0,0
D021,average,8,1.695228475738909,0.12721739856051917,1,0,0.055606061180570494,0.21032491224930427,0,58.989098774082606,0.0,0
D021,average,9,0.8117355614060606,0.07518969430385805,3,0,0.17250476201922474,0.20928221496342617,1,369.57848622567457,0.0,1
D021,average,10,2.143148832188592,0.28675046066320886,1,1,0.05460802238098059,0.26833138649535615,0,46.66031518580051,46.66031518580051,0
D021,average,11,1.527885141993763,0.23525161099500605,1,4,0.03822162186574107,0.14078993279314228,0,65.44994597532923,261.7997839013169,0
D021,average,12,1.181432993815282,0.043581814697837624,0,0,0.03642496066249163,0.06443771912328729,0,0.0,0.0,0
D021,average,13,0.9341779814339297,0.29832475403395226,3,2,0.4747778682305817,0.0615546835103424,0,321.13794797380126,214.0919653158675,1
D021,average,14,1.7890239083859074,0.02290046152667099,1,0,0.13811924265578254,0.11579048800470366,1,55.8964022399354,0.0,0
D021,average,15,1.4139296410973732,0.09726372952583087,0,0,0.2658093847887247,0.3618078688408418,0,0.0,0.0,0
D021,average,16,1.3893441936908606,0.25034734149431437,1,0,0.17033425466502866,0.03213615430970343,2,71.97640473405306,0.0,0
D021,average,17,0.875442554604891,0.1495182905241096,1,0,0.3602841083709647,0.10368140995729248,1,114.22794045593602,0.0,1
D021,average,18,1.4796520503566917,0.19012006463209924,1,4,0.2798211187216442,0.13504368824009672,0,67.58345651323468,270.3338260529387,0
D021,average,19,1.4658579372139267,0.19208050490981793,0,1,0.34707682265085094,0.2201569999507033,0,0.0,68.21943481785442,1
D022,average,0,2.6379723034512135,0.07444853828876899,0,0,0.05572275271346696,0.2627010573448741,0,0.0,0.0,0
D022,average,1,1.0510909345774828,0.187714296769188,1,0,0.2384586412327412,0.3123256367572583,0,95.13924695792183,0.0,0
D022,average,2,1.3415544706146592,0.14133560487892596,3,0,0.07734956788153242,0.4052787147512206,0,223.621184656445,0.0,0
D022,average,3,1.6930684094873947,0.26824616544432484,1,0,0.3289961147205557,0.33311362329739364,0,59.06435879355678,0.0,0
D022,average,4,1.0317689947673556,0.1930388383859181,0,0,0.065630340382737,0.3397700484386603,0,0.0,0.0,0
D022,average,5,1.172142598218694,0.15452416097795652,1,3,0.19380595927264688,0.11547010230235144,0,85.31385187431127,255.9415556229338,1
D022,average,6,1.423879663858608,0.14313766432590247,2,5,0.042223229286319296,0.39611804901914915,0,140.46130798582718,351.1532699645679,4
D022,average,7,1.0041611446860494,0.35819209825134807,3,1,0.07347139678661259,0.40939305530542863,0,298.7568296060637,99.58560986868792,3
